imdb.id,title.mixed,sample.year.first,fest.first,,,,,
tt19781688,Ice Merchants,2023,Clermont-Ferrand,,,,,
tt21341476,"Daron, Daron Colbert",2023,Clermont-Ferrand,,,,,
tt21258700,Holy Cowboys,2023,Clermont-Ferrand,,,,,
tt11854700,I'm on Fire,2023,Clermont-Ferrand,,,,,
tt21147866,Civic,2023,Clermont-Ferrand,,,,,
tt14524342,Scrap,2023,Clermont-Ferrand,,,,,
tt21365922,Nothing Holier Than a Dolphin,2023,Clermont-Ferrand,,,,,
tt13187594,Strange Beasts,2023,Clermont-Ferrand,,,,,
tt21797498,Mulika,2023,Clermont-Ferrand,,,,,
tt19770402,Cuerdas,2023,Clermont-Ferrand,,,,,
tt26112130,A Lost Astronaut and a City of Footprints,2023,Clermont-Ferrand,,,,,
tt21350418,Liturgy of Anti-Tank Obstacles,2023,Clermont-Ferrand,,,,,
tt15353420,Nurture,2023,Clermont-Ferrand,,,,,
tt21797584,Smoke Gets in Your Eyes,2023,Clermont-Ferrand,,,,,
tt16157724,Der Zufall,2023,Clermont-Ferrand,,,,,
tt21868496,Hills and Mountains,2023,Clermont-Ferrand,,,,,
tt23901960,Klette,2023,Clermont-Ferrand,,,,,
tt21367220,Slow Light,2023,Clermont-Ferrand,,,,,
tt18690324,La Entrega,2023,Clermont-Ferrand,,,,,
tt25385288,Sweet Home,2023,Clermont-Ferrand,,,,,
tt22749100,Invincible,2023,Clermont-Ferrand,,,,,
tt26600054,Knight of Fortune,2023,Clermont-Ferrand,,,,,
tt19844612,Tsutsue,2023,Clermont-Ferrand,,,,,
tt26612054,Donkeyland,2023,Clermont-Ferrand,,,,,
tt21340194,Ainda Restarão Robôs Nas Ruas do Interior Profundo,2023,Clermont-Ferrand,,,,,
tt16283104,As Sacrificadas,2023,Clermont-Ferrand,,,,,
tt22469372,Az utca másik vége,2023,Clermont-Ferrand,,,,,
tt19383068,Bergie,2023,Clermont-Ferrand,,,,,
tt25582186,It Takes a Village...,2023,Clermont-Ferrand,,,,,
tt16150914,Buffer Zone,2023,Clermont-Ferrand,,,,,
tt19768100,Hideous,2023,Clermont-Ferrand,,,,,
tt19931202,As Time Passes,2023,Clermont-Ferrand,,,,,
tt20112734,Backflip,2023,Clermont-Ferrand,,,,,
tt17162390,Bird in the Peninsula,2023,Clermont-Ferrand,,,,,
tt19844708,Persona,2023,Clermont-Ferrand,,,,,
tt19844632,A Short Story,2023,Clermont-Ferrand,,,,,
tt20223520,Scale,2023,Clermont-Ferrand,,,,,
tt21632552,Buurman Abdi,2023,Clermont-Ferrand,,,,,
tt21925884,"Paradiso, XXXI, 108",2023,Clermont-Ferrand,,,,,
tt13199958,Amok,2023,Clermont-Ferrand,,,,,
tt18777240,The Debutante,2023,Clermont-Ferrand,,,,,
tt19781792,Dang wo wang xiang ni de shi hou,2023,Clermont-Ferrand,,,,,
tt22986380,Plstc,2023,Clermont-Ferrand,,,,,
tt24670198,Pentola,2023,Clermont-Ferrand,,,,,
tt22078364,45th Parallel,2023,Clermont-Ferrand,,,,,
tt21275806,The Ark,2023,Clermont-Ferrand,,,,,
tt17554366,Majmouan,2023,Clermont-Ferrand,,,,,
tt17068762,El sembrador de estrellas,2023,Clermont-Ferrand,,,,,
tt26691884,La lutte est une fin,2023,Clermont-Ferrand,,,,,
tt21284464,Big Bang,2023,Clermont-Ferrand,,,,,
tt24485020,Sèt Lam,2023,Clermont-Ferrand,,,,,
tt19844694,Le feu au lac,2023,Clermont-Ferrand,,,,,
tt24652070,Aaaah!,2023,Clermont-Ferrand,,,,,
tt21615440,Fairplay,2023,Clermont-Ferrand,,,,,
tt19781766,Las criaturas que se derriten bajo el sol,2023,Clermont-Ferrand,,,,,
tt23134946,Le jour où j'étais perdu,2023,Clermont-Ferrand,,,,,
tt21406204,Matapang,2023,Clermont-Ferrand,,,,,
tt24519466,Hors-saison,2023,Clermont-Ferrand,,,,,
tt21924626,Todo Incluido,2023,Clermont-Ferrand,,,,,
tt23318936,Écorchée,2023,Clermont-Ferrand,,,,,
tt23786990,Calcutta 8:40AM,2023,Clermont-Ferrand,,,,,
tt23780016,Sardine,2023,Clermont-Ferrand,,,,,
tt20223436,Des jeunes filles enterrent leur vie,2023,Clermont-Ferrand,,,,,
tt23948916,Auxiliaire,2023,Clermont-Ferrand,,,,,
tt21332250,"A King, Gazing at the Sea",2023,Clermont-Ferrand,,,,,
tt22796806,9th Floor to the Right,2023,Clermont-Ferrand,,,,,
tt23018632,Aban,2023,Clermont-Ferrand,,,,,
tt21150034,Lions,2023,Clermont-Ferrand,,,,,
tt22872920,Feux,2023,Clermont-Ferrand,,,,,
tt24165816,Ville éternelle,2023,Clermont-Ferrand,,,,,
tt26443455,La bouche en coeur,2023,Clermont-Ferrand,,,,,
tt21228490,Almost a Kiss,2023,Clermont-Ferrand,,,,,
tt26692129,Tondex 2000,2023,Clermont-Ferrand,,,,,
tt28005037,Serpêhatiyên Neqewimî,2023,Clermont-Ferrand,,,,,
tt25964036,Takanakuy,2023,Clermont-Ferrand,,,,,
tt14920850,Daphne,2023,Clermont-Ferrand,,,,,
tt24060738,Reflections,2023,Clermont-Ferrand,,,,,
tt33065427,Portør,2023,Clermont-Ferrand,,,,,
tt27417986,Von der Flüchtigkeit eines Geschmacks,2023,Clermont-Ferrand,,,,,
tt29464182,Chuang Tai Ri Zhi,2023,Clermont-Ferrand,,,,,
tt22694596,Sabbie Mobili,2023,Clermont-Ferrand,,,,,
tt16247282,Bazigaga,2023,Clermont-Ferrand,,,,,
tt26767672,Fantasy in a Concrete Jungle,2023,Clermont-Ferrand,,,,,
tt30146242,The First Film,2023,Clermont-Ferrand,,,,,
tt20249654,An Orange from Jaffa,2024,Clermont-Ferrand,,,,,
tt23836912,Yellow,2024,Clermont-Ferrand,,,,,
tt28026192,Komplikasjoner,2024,Clermont-Ferrand,,,,,
tt30576717,Virundhu/The Feast,2024,Clermont-Ferrand,,,,,
tt28500137,Pássaro Memória,2024,Clermont-Ferrand,,,,,
tt27201847,A Robust Heart,2024,Clermont-Ferrand,,,,,
tt29669638,The Witness Tree,2024,Clermont-Ferrand,,,,,
tt26420692,The Waiting,2024,Clermont-Ferrand,,,,,
tt27612246,Basri & Salma in a Never-Ending Comedy,2024,Clermont-Ferrand,,,,,
tt29344315,A Crab in the Pool,2024,Clermont-Ferrand,,,,,
tt28532048,Ta peristeria arrostainoun otan i poli flegetai,2024,Clermont-Ferrand,,,,,
tt28688710,Ghost of the Dark Path,2024,Clermont-Ferrand,,,,,
tt28768830,Cross My Heart and Hope to Die,2024,Clermont-Ferrand,,,,,
tt28863526,Moeder,2024,Clermont-Ferrand,,,,,
tt27564777,Mango,2024,Clermont-Ferrand,,,,,
tt29346140,Miisufy,2024,Clermont-Ferrand,,,,,
tt30252620,Matta und Matto,2024,Clermont-Ferrand,,,,,
tt30271375,Saigon Kiss,2024,Clermont-Ferrand,,,,,
tt30647879,The Medallion,2024,Clermont-Ferrand,,,,,
tt28608931,The Talent,2024,Clermont-Ferrand,,,,,
tt28083056,The Miracle,2024,Clermont-Ferrand,,,,,
tt30689854,You're Invited to Tuscan's 5th Birthday Party!,2024,Clermont-Ferrand,,,,,
tt27679511,2720,2024,Clermont-Ferrand,,,,,
tt28768679,Wander to Wonder,2024,Clermont-Ferrand,,,,,
tt27534362,The Last Cowboy in Salford,2024,Clermont-Ferrand,,,,,
tt30767234,Après-coups,2024,Clermont-Ferrand,,,,,
tt30270203,Et Exempel,2024,Clermont-Ferrand,,,,,
tt30835281,Beautiful Men,2024,Clermont-Ferrand,,,,,
tt17072826,In the Garden of Tulips,2024,Clermont-Ferrand,,,,,
tt30783935,Eksi Bir,2024,Clermont-Ferrand,,,,,
tt26735637,If You're Happy,2024,Clermont-Ferrand,,,,,
tt30949342,Coal,2024,Clermont-Ferrand,,,,,
tt31122637,La Cascada,2024,Clermont-Ferrand,,,,,
tt26907919,Dejar que muera,2024,Clermont-Ferrand,,,,,
tt28144540,Cul-de-sac,2024,Clermont-Ferrand,,,,,
tt27850288,Worlds Burning Amid the Shadows,2024,Clermont-Ferrand,,,,,
tt31215756,Spring 23,2024,Clermont-Ferrand,,,,,
tt14464176,Alien0089,2024,Clermont-Ferrand,,,,,
tt26897473,A Kind of Testament,2024,Clermont-Ferrand,,,,,
tt29626935,Non te vexo,2024,Clermont-Ferrand,,,,,
tt27990245,Incident,2024,Clermont-Ferrand,,,,,
tt28772075,Hito,2024,Clermont-Ferrand,,,,,
tt26546210,Mwanamke Makueni,2024,Clermont-Ferrand,,,,,
tt29520251,Takie cuda sie zdarzaja,2024,Clermont-Ferrand,,,,,
tt27658326,Wild Summon,2024,Clermont-Ferrand,,,,,
tt28662796,Nafura,2024,Clermont-Ferrand,,,,,
tt28662783,Los rayos de una tormenta,2024,Clermont-Ferrand,,,,,
tt30802835,EarthWorm,2024,Clermont-Ferrand,,,,,
tt26696005,World to Roam,2024,Clermont-Ferrand,,,,,
tt31383742,All Gucci My Broski,2024,Clermont-Ferrand,,,,,
tt27540821,I Saw the Face of the Devil,2024,Clermont-Ferrand,,,,,
tt28767046,Et si le soleil plongeait dans l'océan des nues,2024,Clermont-Ferrand,,,,,
tt31229573,Les mystérieuses aventures de Claude Conseil,2024,Clermont-Ferrand,,,,,
tt30228234,There Is No Friend's House,2024,Clermont-Ferrand,,,,,
tt13021784,27,2024,Clermont-Ferrand,,,,,
tt27385597,La saison pourpre,2024,Clermont-Ferrand,,,,,
tt30765628,Avec l'humanité qui convient,2024,Clermont-Ferrand,,,,,
tt29432470,Queen Size,2024,Clermont-Ferrand,,,,,
tt31159874,Sourd,2024,Clermont-Ferrand,,,,,
tt20421074,Pavane,2024,Clermont-Ferrand,,,,,
tt27803887,Dans la tête un orage,2024,Clermont-Ferrand,,,,,
tt27897697,Oyu,2024,Clermont-Ferrand,,,,,
tt28101600,Maurice's Bar,2024,Clermont-Ferrand,,,,,
tt29228973,Father's Letters,2024,Clermont-Ferrand,,,,,
tt29456289,Après l'aurore,2024,Clermont-Ferrand,,,,,
tt29251666,L'âge acrobatique,2024,Clermont-Ferrand,,,,,
tt31033834,Été 96,2024,Clermont-Ferrand,,,,,
tt27698010,La voix des autres,2024,Clermont-Ferrand,,,,,
tt27770907,La Perra,2024,Clermont-Ferrand,,,,,
tt29511968,L'invulnérable,2024,Clermont-Ferrand,,,,,
tt27756953,"La maison brûle, autant se réchauffer",2024,Clermont-Ferrand,,,,,
tt27795342,Margarethe 89,2024,Clermont-Ferrand,,,,,
tt27960800,Supernova,2024,Clermont-Ferrand,,,,,
tt31383539,Les pissenlits par la racine,2024,Clermont-Ferrand,,,,,
tt28768883,In the Shadow of the Cypress,2024,Clermont-Ferrand,,,,,
tt36133314,Ovejas y Lobos,2024,Clermont-Ferrand,,,,,
tt13380282,Cut Me If You Can,2024,Clermont-Ferrand,,,,,
tt27549360,I Promise You Paradise,2024,Clermont-Ferrand,,,,,
tt32342048,Unspoken,2025,Clermont-Ferrand,,,,,
tt35498439,"Inflatable Bear, Hourly",2025,Clermont-Ferrand,,,,,
tt20519854,The Man Who Could Not Remain Silent,2025,Clermont-Ferrand,,,,,
tt32365707,O,2025,Clermont-Ferrand,,,,,
tt32559910,Hurikán,2025,Clermont-Ferrand,,,,,
tt33202250,Vox Humana,2025,Clermont-Ferrand,,,,,
tt33087322,Are You Scared to Be Yourself Because You Think That You Might Fail?,2025,Clermont-Ferrand,,,,,
tt32507984,"Mesopotamia, TX",2025,Clermont-Ferrand,,,,,
tt32342056,Percebes,2025,Clermont-Ferrand,,,,,
tt32898058,Upshot,2025,Clermont-Ferrand,,,,,
tt32480506,Mercenaire,2025,Clermont-Ferrand,,,,,
tt32851976,We Beg to Differ,2025,Clermont-Ferrand,,,,,
tt30970587,Papillon,2025,Clermont-Ferrand,,,,,
tt32144480,Sauna Day,2025,Clermont-Ferrand,,,,,
tt32880184,I Died in Irpin,2025,Clermont-Ferrand,,,,,
tt31852613,A Move,2025,Clermont-Ferrand,,,,,
tt34385102,"Now, Hear Me Good",2025,Clermont-Ferrand,,,,,
tt35533169,Looking for a donkey,2025,Clermont-Ferrand,,,,,
tt34371073,Lees Waxul,2025,Clermont-Ferrand,,,,,
tt35257962,"My Brother, My Brother",2025,Clermont-Ferrand,,,,,
tt32205738,Rrugës,2025,Clermont-Ferrand,,,,,
tt33294713,Tayal Forest Club,2025,Clermont-Ferrand,,,,,
tt32146395,Dancing in the Corner,2025,Clermont-Ferrand,,,,,
tt35698912,A Bear Remembers,2025,Clermont-Ferrand,,,,,
tt32843362,Reading You,2025,Clermont-Ferrand,,,,,
tt32230148,Dette er ikke en fest (det er en vinkveld),2025,Clermont-Ferrand,,,,,
tt33775526,De sucre,2025,Clermont-Ferrand,,,,,
tt34376811,Ruth,2025,Clermont-Ferrand,,,,,
tt32593217,Family Man,2025,Clermont-Ferrand,,,,,
tt33320794,Obituary service for you,2025,Clermont-Ferrand,,,,,
tt33295979,Holy Ghost Conversation,2025,Clermont-Ferrand,,,,,
tt36334803,Jacaré,2025,Clermont-Ferrand,,,,,
tt35698838,Aferrado,2025,Clermont-Ferrand,,,,,
tt32146383,Supersilly,2025,Clermont-Ferrand,,,,,
tt32560209,La Voix des Sirènes,2025,Clermont-Ferrand,,,,,
tt33333856,Domingo Familiar,2025,Clermont-Ferrand,,,,,
tt34244844,A Round of Applause for Death,2025,Clermont-Ferrand,,,,,
tt32169993,Infinite Trolling,2025,Clermont-Ferrand,,,,,
tt32656420,The Echoes of Rust,2025,Clermont-Ferrand,,,,,
tt32897521,Progress Mining,2025,Clermont-Ferrand,,,,,
tt32129238,Extremely Short,2025,Clermont-Ferrand,,,,,
tt31548153,Bunnyhood,2025,Clermont-Ferrand,,,,,
tt34770651,Medical Field Guide or Rules of engagement with native e-girls,2025,Clermont-Ferrand,,,,,
tt33015167,Who Loves the Sun,2025,Clermont-Ferrand,,,,,
tt32219860,Sol Béni,2025,Clermont-Ferrand,,,,,
tt30888004,Tako Tsubo,2025,Clermont-Ferrand,,,,,
tt33023242,The Eggregores' Theory,2025,Clermont-Ferrand,,,,,
tt33034874,Exit Through the Cuckoo's Nest,2025,Clermont-Ferrand,,,,,
tt32897715,La Fille qui explose,2025,Clermont-Ferrand,,,,,
tt35720261,Ni Dieu ni père,2025,Clermont-Ferrand,,,,,
tt35720291,Wamè,2025,Clermont-Ferrand,,,,,
tt35720646,Ship of Fools,2025,Clermont-Ferrand,,,,,
tt36192080,Once Upon a Time in Wari Bateshwar,2025,Clermont-Ferrand,,,,,
tt32448561,Généalogie de la violence,2025,Clermont-Ferrand,,,,,
tt35051462,Como si la tierra se las hubiera tragado,2025,Clermont-Ferrand,,,,,
tt32205749,Across the Waters,2025,Clermont-Ferrand,,,,,
tt32897626,1 hijo & 1 padre,2025,Clermont-Ferrand,,,,,
tt32559944,Plus douce est la nuit,2025,Clermont-Ferrand,,,,,
tt32129489,Immaculata,2025,Clermont-Ferrand,,,,,
tt28356173,Yuck!,2025,Clermont-Ferrand,,,,,
tt32368318,Kaminhu,2025,Clermont-Ferrand,,,,,
tt35329512,Mort d'un acteur,2025,Clermont-Ferrand,,,,,
tt9797932,Big Boys Don't Cry,2025,Clermont-Ferrand,,,,,
tt32897489,Il burattino e la balena,2025,Clermont-Ferrand,,,,,
tt32896761,Soleil gris,2025,Clermont-Ferrand,,,,,
tt22045438,In Pursuit of Repetitive Beats,2025,Clermont-Ferrand,,,,,
tt33365259,Two People Exchanging Saliva,2025,Clermont-Ferrand,,,,,
tt33093966,L'enfant à la peau blanche,2025,Clermont-Ferrand,,,,,
tt33499480,"Mera, Mera, Mera",2025,Clermont-Ferrand,,,,,
tt33294424,"Hi Mom, It's Me, Lou lou",2025,Clermont-Ferrand,,,,,
tt32205774,Amarela,2025,Clermont-Ferrand,,,,,
tt27775176,Boite à savon,2025,Clermont-Ferrand,,,,,
tt34954417,Oh Maybe Not Tonight,2025,Clermont-Ferrand,,,,,
tt32755932,I Told You So,2025,Clermont-Ferrand,,,,,
tt35397068,Big Boys Don't Cry,2025,Clermont-Ferrand,,,,,
tt33501536,Resort,2025,Clermont-Ferrand,,,,,
tt4949112,Touch Me Not,2018,Berlin,,,,,
tt6288124,"Don't Worry, He Won't Get Far on Foot",2018,Berlin,,,,,
tt7763020,Dovlatov,2018,Berlin,,,,,
tt6414890,Eva,2018,Berlin,,,,,
tt7765120,Daughter of Mine,2018,Berlin,,,,,
tt6263618,In the Aisles,2018,Berlin,,,,,
tt3552348,My Brother's Name Is Robert and He Is an Idiot,2018,Berlin,,,,,
tt6415416,Mug,2018,Berlin,,,,,
tt6463494,3 Days in Quiberon,2018,Berlin,,,,,
tt5881528,Damsel,2018,Berlin,,,,,
tt7429708,Pig,2018,Berlin,,,,,
tt7839456,The Prayer,2018,Berlin,,,,,
tt6258766,The Real Estate,2018,Berlin,,,,,
tt6675244,Transit,2018,Berlin,,,,,
tt7875464,The Heiresses,2018,Berlin,,,,,
tt7200370,Season of the Devil,2018,Berlin,,,,,
tt4958448,Museo,2018,Berlin,,,,,
tt7959216,Utoya: July 22,2018,Berlin,,,,,
tt5104604,Isle of Dogs,2018,Berlin,,,,,
tt7899264,The Men Behind the Wall,2018,Berlin,,,,,
tt7207286,After/Life,2018,Berlin,,,,,
tt7764424,The Hooligan Soul,2018,Berlin,,,,,
tt7672236,Babylon,2018,Berlin,,,,,
tt7845394,Blau,2018,Berlin,,,,,
tt7846048,Burkina Brandenburg Komplex,2018,Berlin,,,,,
tt7846672,Coyote,2018,Berlin,,,,,
tt7847284,Imperial Valley (Cultivated Run-Off),2018,Berlin,,,,,
tt7849582,Young Girls Vanish,2018,Berlin,,,,,
tt7709708,City of Tales,2018,Berlin,,,,,
tt6214042,Madness,2018,Berlin,,,,,
tt7846224,Russa,2018,Berlin,,,,,
tt7848692,Terremoto Santo,2018,Berlin,,,,,
tt7855990,Solar Walk,2018,Berlin,,,,,
tt7855856,Where the Summer Goes (Chapters on Youth),2018,Berlin,,,,,
tt7855744,Circle,2018,Berlin,,,,,
tt7029772,While I yet Live,2018,Berlin,,,,,
tt8055646,Imfura,2018,Berlin,,,,,
tt7754564,Ex-Shaman,2018,Berlin,,,,,
tt8099236,The Silence of Others,2018,Berlin,,,,,
tt7929276,Partisan: Volksbühne am Rosa-Luxemburg-Platz 1992-2017,2018,Berlin,,,,,
tt7665476,The Trial,2018,Berlin,,,,,
tt7826276,Profile,2018,Berlin,,,,,
tt5942864,Styx,2018,Berlin,,,,,
tt6169920,The Animal,2018,Berlin,,,,,
tt7901268,Fortuna,2018,Berlin,,,,,
tt7424396,Denmark,2018,Berlin,,,,,
tt5451118,303,2018,Berlin,,,,,
tt5258726,Cobain,2018,Berlin,,,,,
tt7690020,Fake Tattoos,2018,Berlin,,,,,
tt6083534,The Pigeon,2018,Berlin,,,,,
tt7769310,Red Cow,2018,Berlin,,,,,
tt7768800,Unicorn,2018,Berlin,,,,,
tt7013830,Virus tropical,2018,Berlin,,,,,
tt7076838,Adam,2018,Berlin,,,,,
tt5225428,Kissing Candice,2018,Berlin,,,,,
tt7761590,Retablo,2018,Berlin,,,,,
tt7839334,What Walaa Wants,2018,Berlin,,,,,
tt7904074,Hendi & Hormoz,2018,Berlin,,,,,
tt7284066,High Fantasy,2018,Berlin,,,,,
tt8037650,Dressage,2018,Berlin,,,,,
tt7800202,Kiem Holijanda,2018,Berlin,,,,,
tt6772698,Fry-Up,2018,Berlin,,,,,
tt7253474,Dressed for Pleasure,2018,Berlin,,,,,
tt7611684,Nuuca,2018,Berlin,,,,,
tt6897334,Pop Rox,2018,Berlin,,,,,
tt7498346,Symphony of a Sad Sea,2018,Berlin,,,,,
tt6855476,Tangles and Knots,2018,Berlin,,,,,
tt7652404,Three Centimetres,2018,Berlin,,,,,
tt7896692,Juck,2018,Berlin,,,,,
tt7896188,Premier amour,2018,Berlin,,,,,
tt8632822,Bless You!,2018,Berlin,,,,,
tt6320684,Cross My Heart,2018,Berlin,,,,,
tt7766144,Cléo & Paul,2018,Berlin,,,,,
tt7769716,The Endless Day,2018,Berlin,,,,,
tt5992202,My Giraffe,2018,Berlin,,,,,
tt7328956,Gordon and Paddy,2018,Berlin,,,,,
tt7215548,The Seen and Unseen,2018,Berlin,,,,,
tt7772412,Supa Modo,2018,Berlin,,,,,
tt7006206,The Incredible Story of the Giant Pear,2018,Berlin,,,,,
tt6696124,Los Bando,2018,Berlin,,,,,
tt7876312,Ceres,2018,Berlin,,,,,
tt7886598,"Cirkeline, Coco og det vilde næsehorn",2018,Berlin,,,,,
tt7904918,Packing Heavy,2018,Berlin,,,,,
tt7953568,Blue Wind Blows,2018,Berlin,,,,,
tt7961082,Wangdrak's Rain Boots,2018,Berlin,,,,,
tt7762244,A Field Guide to Being a 12-Year-Old Girl,2018,Berlin,,,,,
tt7754514,The afternoon of Clemence,2018,Berlin,,,,,
tt6962198,Lobster Dinner,2018,Berlin,,,,,
tt7074742,Fire in Cardboard City,2018,Berlin,,,,,
tt7733364,Paper Crane,2018,Berlin,,,,,
tt5320418,Snijeg za Vodu: Snow for Water,2018,Berlin,,,,,
tt8153682,Hvalagapet,2018,Berlin,,,,,
tt7981050,Jaalgedi,2018,Berlin,,,,,
tt7754496,Bixa Travesty,2018,Berlin,,,,,
tt7942696,Game Girls,2018,Berlin,,,,,
tt7938478,The Silk and the Flame,2018,Berlin,,,,,
tt1794951,Shakedown,2018,Berlin,,,,,
tt6881530,"Malambo, the Good Man",2018,Berlin,,,,,
tt7681112,Yours in Sisterhood,2018,Berlin,,,,,
tt7755520,Obscuro Barroco,2018,Berlin,,,,,
tt7925066,Hard Paint,2018,Berlin,,,,,
tt7943248,Marilyn,2018,Berlin,,,,,
tt2404639,The Happy Prince,2018,Berlin,,,,,
tt6215368,Invasion,2018,Berlin,,,,,
tt6593240,A Paris Education,2018,Berlin,,,,,
tt8020896,An Elephant Sitting Still,2018,Berlin,,,,,
tt7476946,River's Edge,2018,Berlin,,,,,
tt5821220,Theatre of War,2018,Berlin,,,,,
tt7913172,Grass,2018,Berlin,,,,,
tt6101602,Madeline's Madeline,2018,Berlin,,,,,
tt7913020,Accidence,2018,Berlin,,,,,
tt6736812,The Green Fog,2018,Berlin,,,,,
tt7967600,Classical Period,2018,Berlin,,,,,
tt5268348,Generation Wealth,2018,Berlin,,,,,
tt5862902,Yardie,2018,Berlin,,,,,
tt7955712,Girls Always Happy,2018,Berlin,,,,,
tt7037544,Central Airport THF,2018,Berlin,,,,,
tt7877982,Eldorado,2018,Berlin,,,,,
tt7753540,The Omission,2018,Berlin,,,,,
tt7933544,The Chaotic Life of Nada Kadic,2018,Berlin,,,,,
tt7304194,Notes on an Appearance,2018,Berlin,,,,,
tt6506276,Lemonade,2018,Berlin,,,,,
tt7133202,When the Trees Fall,2018,Berlin,,,,,
tt6725440,The Tree,2018,Berlin,,,,,
tt8208058,Cat Days,2018,Berlin,,,,,
tt7419360,Tower. A Bright Day.,2018,Berlin,,,,,
tt6822106,The Weak Ones,2018,Berlin,,,,,
tt8055880,The Waldheim Waltz,2018,Berlin,,,,,
tt7510038,What Comes Around,2018,Berlin,,,,,
tt7925504,When the War Comes,2018,Berlin,,,,,
tt7866188,The Best Thing You Can Do with Your Life,2018,Berlin,,,,,
tt7776030,Outside,2018,Berlin,,,,,
tt5887760,The Green Lie,2018,Berlin,,,,,
tt6869686,Minatomachi,2018,Berlin,,,,,
tt7942044,Young Solitude,2018,Berlin,,,,,
tt8006356,Überall wo wir sind,2018,Berlin,,,,,
tt6887162,Lost Ones,2018,Berlin,,,,,
tt7733426,A Dysfunctional Cat,2018,Berlin,,,,,
tt7016254,Synonyms,2019,Berlin,,,,,
tt7902124,The Ground Beneath My Feet,2019,Berlin,,,,,
tt7760890,"I Was at Home, But...",2019,Berlin,,,,,
tt7670212,The Golden Glove,2019,Berlin,,,,,
tt8095860,By the Grace of God,2019,Berlin,,,,,
tt9418878,A Tale of Three Sisters,2019,Berlin,,,,,
tt9068100,Ghost Town Anthology,2019,Berlin,,,,,
tt6704898,Elisa & Marcela,2019,Berlin,,,,,
tt9581172,Egg,2019,Berlin,,,,,
tt9581076,"So Long, My Son",2019,Berlin,,,,,
tt6515910,The Kindness of Strangers,2019,Berlin,,,,,
tt8535968,System Crasher,2019,Berlin,,,,,
tt7319496,Out Stealing Horses,2019,Berlin,,,,,
tt8740778,Piranhas,2019,Berlin,,,,,
tt8054608,"Gospod postoi, imeto i' e Petrunija",2019,Berlin,,,,,
tt6828390,Mr. Jones,2019,Berlin,,,,,
tt8959680,One Second,2019,Berlin,,,,,
tt9902408,Umbra,2019,Berlin,,,,,
tt9302096,Watermelon Juice,2019,Berlin,,,,,
tt9675006,Splash,2019,Berlin,,,,,
tt8150744,How to Breathe in Kern County,2019,Berlin,,,,,
tt8150654,Mr. Mare,2019,Berlin,,,,,
tt9325464,Kingdom,2019,Berlin,,,,,
tt9856552,Past Perfect,2019,Berlin,,,,,
tt9857490,Rise,2019,Berlin,,,,,
tt9902526,Blue Boy,2019,Berlin,,,,,
tt9902912,All on a Mardi Gras Day,2019,Berlin,,,,,
tt10249396,Can't you see them? - Repeat.,2019,Berlin,,,,,
tt10254638,Entropia,2019,Berlin,,,,,
tt10265080,Flexible Bodies,2019,Berlin,,,,,
tt9886436,Hector,2019,Berlin,,,,,
tt10045280,It Has to Be Lived Once and Dreamed Twice,2019,Berlin,,,,,
tt10301380,The Golden Legend,2019,Berlin,,,,,
tt9769192,Blessed Land,2019,Berlin,,,,,
tt6599276,In Between,2019,Berlin,,,,,
tt10342690,Omarska,2019,Berlin,,,,,
tt9746928,Catching Fire,2019,Berlin,,,,,
tt10084950,Palace of Colours,2019,Berlin,,,,,
tt10167480,Shakti,2019,Berlin,,,,,
tt10446100,The Spirit Keepers of Makuta'ay,2019,Berlin,,,,,
tt10472194,World on Board,2019,Berlin,,,,,
tt9658178,Talking About Trees,2019,Berlin,,,,,
tt8923500,Midnight Traveler,2019,Berlin,,,,,
tt9358256,Shooting the Mafia,2019,Berlin,,,,,
tt6156138,37 Seconds,2019,Berlin,,,,,
tt7319312,Stitches,2019,Berlin,,,,,
tt5045746,Buoyancy,2019,Berlin,,,,,
tt9674226,A Dog Barking at the Moon,2019,Berlin,,,,,
tt8071308,The Shadow Play,2019,Berlin,,,,,
tt7703070,The Miracle of the Sargasso Sea,2019,Berlin,,,,,
tt8185374,Staff Only,2019,Berlin,,,,,
tt8214936,Love Trilogy: Chained,2019,Berlin,,,,,
tt7764804,Holy Beasts,2019,Berlin,,,,,
tt6592296,Stupid Young Heart,2019,Berlin,,,,,
tt8951086,House of Hummingbird,2019,Berlin,,,,,
tt8230872,The Body Remembers When the World Broke Open,2019,Berlin,,,,,
tt8659050,Bulbul Can Sing,2019,Berlin,,,,,
tt7335104,Goldie,2019,Berlin,,,,,
tt8875366,The Crossing,2019,Berlin,,,,,
tt8234892,Knives and Skin,2019,Berlin,,,,,
tt9358120,We Are Little Zombies,2019,Berlin,,,,,
tt8961624,The Magic Life of V,2019,Berlin,,,,,
tt10291162,Tattoo,2019,Berlin,,,,,
tt9587916,Cocodrilo,2019,Berlin,,,,,
tt10499266,Hush,2019,Berlin,,,,,
tt8779020,A First Farewell,2019,Berlin,,,,,
tt8461958,A Colony,2019,Berlin,,,,,
tt8480960,Baracoa,2019,Berlin,,,,,
tt7601098,Anbessa,2019,Berlin,,,,,
tt9552208,Lotte and the Lost Dragons,2019,Berlin,,,,,
tt8667266,Daniel,2019,Berlin,,,,,
